Inoc_Date,Rating_Date,Genotype,Run,Bench,Node,Leaf,Percent_Sporulation,Percent_Lesion
4/24/19,5/1/19,38,1,G,4,1,0,40
4/24/19,5/1/19,38,1,G,4,2,0,40
4/24/19,5/1/19,26,1,A,3,1,0,20
4/24/19,5/1/19,26,1,A,3,2,0,20
4/24/19,5/1/19,26,1,A,4,1,5,90
4/24/19,5/1/19,26,1,A,4,2,0,85
4/24/19,5/1/19,26,1,B,3,1,0,15
4/24/19,5/1/19,26,1,B,3,2,0,5
4/24/19,5/1/19,26,1,B,4,1,30,60
4/24/19,5/1/19,26,1,B,4,2,15,70
4/24/19,5/1/19,26,1,D,3,1,0,2
4/24/19,5/1/19,26,1,D,3,2,0,0
4/24/19,5/1/19,26,1,D,4,1,0,8
4/24/19,5/1/19,26,1,D,4,2,10,20
4/24/19,5/1/19,26,1,G,3,1,0,0
4/24/19,5/1/19,26,1,G,3,2,0,10
4/24/19,5/1/19,26,1,G,4,1,0,40
4/24/19,5/1/19,26,1,G,4,2,0,25
4/24/19,5/1/19,23,1,A,3,1,5,70
4/24/19,5/1/19,23,1,A,3,2,0,60
4/24/19,5/1/19,23,1,A,4,1,0,70
4/24/19,5/1/19,23,1,A,4,2,5,80
4/24/19,5/1/19,23,1,B,3,1,10,70
4/24/19,5/1/19,23,1,B,3,2,20,80
4/24/19,5/1/19,23,1,B,4,1,0,40
4/24/19,5/1/19,23,1,B,4,2,5,70
4/24/19,5/1/19,23,1,D,3,1,0,2
4/24/19,5/1/19,23,1,D,3,2,0,2
4/24/19,5/1/19,23,1,D,4,1,0,20
4/24/19,5/1/19,23,1,D,4,2,0,20
4/24/19,5/1/19,23,1,G,3,1,0,10
4/24/19,5/1/19,23,1,G,3,2,0,15
4/24/19,5/1/19,23,1,G,4,1,10,40
4/24/19,5/1/19,23,1,G,4,2,0,15
4/24/19,5/1/19,20,1,A,3,1,0,50
4/24/19,5/1/19,20,1,A,3,2,0,50
4/24/19,5/1/19,20,1,A,4,1,0,80
4/24/19,5/1/19,20,1,A,4,2,0,80
4/24/19,5/1/19,20,1,B,3,1,70,90
4/24/19,5/1/19,20,1,B,3,2,75,95
4/24/19,5/1/19,20,1,B,4,1,50,80
4/24/19,5/1/19,20,1,B,4,2,50,90
4/24/19,5/1/19,20,1,D,3,1,10,40
4/24/19,5/1/19,20,1,D,3,2,8,40
4/24/19,5/1/19,20,1,D,4,1,50,80
4/24/19,5/1/19,20,1,D,4,2,50,70
4/24/19,5/1/19,20,1,G,3,1,0,0
4/24/19,5/1/19,20,1,G,3,2,0,0
4/24/19,5/1/19,20,1,G,4,1,25,40
4/24/19,5/1/19,20,1,G,4,2,10,50
4/24/19,5/1/19,16,1,A,3,1,0,0
4/24/19,5/1/19,16,1,A,3,2,0,5
4/24/19,5/1/19,16,1,A,4,1,40,90
4/24/19,5/1/19,16,1,A,4,2,25,80
4/24/19,5/1/19,16,1,B,3,1,70,80
4/24/19,5/1/19,16,1,B,3,2,90,90
4/24/19,5/1/19,16,1,B,4,1,90,90
4/24/19,5/1/19,16,1,B,4,2,90,90
4/24/19,5/1/19,16,1,D,3,1,30,70
4/24/19,5/1/19,16,1,D,3,2,30,90
4/24/19,5/1/19,16,1,D,4,1,50,80
4/24/19,5/1/19,16,1,D,4,2,40,90
4/24/19,5/1/19,16,1,G,3,1,0,5
4/24/19,5/1/19,16,1,G,3,2,0,10
4/24/19,5/1/19,16,1,G,4,1,0,40
4/24/19,5/1/19,16,1,G,4,2,0,40
4/24/19,5/1/19,15,1,A,3,1,10,50
4/24/19,5/1/19,15,1,A,3,2,0,30
4/24/19,5/1/19,15,1,A,4,1,30,90
4/24/19,5/1/19,15,1,A,4,2,25,70
4/24/19,5/1/19,15,1,B,3,1,70,90
4/24/19,5/1/19,15,1,B,3,2,70,90
4/24/19,5/1/19,15,1,B,4,1,70,70
4/24/19,5/1/19,15,1,B,4,2,50,60
4/24/19,5/1/19,15,1,D,3,1,2,20
4/24/19,5/1/19,15,1,D,3,2,0,20
4/24/19,5/1/19,15,1,D,4,1,0,70
4/24/19,5/1/19,15,1,D,4,2,0,40
4/24/19,5/1/19,15,1,G,3,1,5,15
4/24/19,5/1/19,15,1,G,3,2,0,5
4/24/19,5/1/19,15,1,G,4,1,0,50
4/24/19,5/1/19,15,1,G,4,2,3,50
4/24/19,5/1/19,9,1,A,3,1,50,70
4/24/19,5/1/19,9,1,A,3,2,70,95
4/24/19,5/1/19,9,1,A,4,1,70,90
4/24/19,5/1/19,9,1,A,4,2,40,90
4/24/19,5/1/19,9,1,B,3,1,30,30
4/24/19,5/1/19,9,1,B,3,2,50,50
4/24/19,5/1/19,9,1,B,4,1,90,90
4/24/19,5/1/19,9,1,B,4,2,80,90
4/24/19,5/1/19,9,1,D,3,1,30,50
4/24/19,5/1/19,9,1,D,3,2,30,60
4/24/19,5/1/19,9,1,D,4,1,10,60
4/24/19,5/1/19,9,1,D,4,2,15,40
4/24/19,5/1/19,9,1,G,3,1,0,0
4/24/19,5/1/19,9,1,G,3,2,0,0
4/24/19,5/1/19,9,1,G,4,1,60,60
4/24/19,5/1/19,9,1,G,4,2,40,60
4/24/19,5/1/19,2,1,A,3,1,8,10
4/24/19,5/1/19,2,1,A,3,2,0,10
4/24/19,5/1/19,2,1,A,4,1,70,90
4/24/19,5/1/19,2,1,A,4,2,75,95
4/24/19,5/1/19,2,1,B,3,1,0,0
4/24/19,5/1/19,2,1,B,3,2,0,0
4/24/19,5/1/19,2,1,B,4,1,70,80
4/24/19,5/1/19,2,1,B,4,2,90,90
4/24/19,5/1/19,2,1,D,3,1,5,15
4/24/19,5/1/19,2,1,D,3,2,2,10
4/24/19,5/1/19,2,1,D,4,1,40,80
4/24/19,5/1/19,2,1,D,4,2,50,90
4/24/19,5/1/19,2,1,G,3,1,0,0
4/24/19,5/1/19,2,1,G,3,2,0,0
4/24/19,5/1/19,2,1,G,4,1,10,50
4/24/19,5/1/19,2,1,G,4,2,10,60
5/9/19,5/16/19,Pgem,2,A,3,1,0,5
5/9/19,5/16/19,Pgem,2,A,3,2,0,5
5/9/19,5/16/19,Pgem,2,A,4,1,5,10
5/9/19,5/16/19,Pgem,2,A,4,2,10,30
5/9/19,5/16/19,Pgem,2,B,3,1,0,5
5/9/19,5/16/19,Pgem,2,B,3,2,5,10
5/9/19,5/16/19,Pgem,2,B,4,1,5,10
5/9/19,5/16/19,Pgem,2,B,4,2,5,10
5/9/19,5/16/19,Pgem,2,D,3,1,60,70
5/9/19,5/16/19,Pgem,2,D,3,2,80,80
5/9/19,5/16/19,Pgem,2,D,4,1,80,85
5/9/19,5/16/19,Pgem,2,D,4,2,85,90
5/9/19,5/16/19,Pgem,2,G,3,1,50,50
5/9/19,5/16/19,Pgem,2,G,3,2,5,10
5/9/19,5/16/19,Pgem,2,G,4,1,40,60
5/9/19,5/16/19,Pgem,2,G,4,2,20,50
5/9/19,5/16/19,121,1,A,3,1,1,2
5/9/19,5/16/19,121,1,A,3,2,0,0
5/9/19,5/16/19,121,1,A,4,1,0,2
5/9/19,5/16/19,121,1,A,4,2,0,8
5/9/19,5/16/19,121,1,B,3,1,0,0
5/9/19,5/16/19,121,1,B,3,2,0,0
5/9/19,5/16/19,121,1,B,4,1,0,0
5/9/19,5/16/19,121,1,B,4,2,0,0
5/9/19,5/16/19,121,1,D,3,1,5,40
5/9/19,5/16/19,121,1,D,3,2,2,25
5/9/19,5/16/19,121,1,D,4,1,0,30
5/9/19,5/16/19,121,1,D,4,2,0,40
5/9/19,5/16/19,121,1,G,3,1,0,0
5/9/19,5/16/19,121,1,G,3,2,0,0
5/9/19,5/16/19,121,1,G,4,1,0,0
5/9/19,5/16/19,121,1,G,4,2,0,0
5/9/19,5/16/19,74,1,A,3,1,0,0
5/9/19,5/16/19,74,1,A,3,2,0,0
5/9/19,5/16/19,74,1,A,4,1,0,5
5/9/19,5/16/19,74,1,A,4,2,2,10
5/9/19,5/16/19,74,1,B,3,1,20,40
5/9/19,5/16/19,74,1,B,3,2,5,10
5/9/19,5/16/19,74,1,B,4,1,10,30
5/9/19,5/16/19,74,1,B,4,2,5,20
5/9/19,5/16/19,74,1,D,3,1,20,60
5/9/19,5/16/19,74,1,D,3,2,15,80
5/9/19,5/16/19,74,1,D,4,1,10,80
5/9/19,5/16/19,74,1,D,4,2,10,80
5/9/19,5/16/19,74,1,G,3,1,30,40
5/9/19,5/16/19,74,1,G,3,2,10,20
5/9/19,5/16/19,74,1,G,4,1,10,80
5/9/19,5/16/19,74,1,G,4,2,5,70
5/9/19,5/16/19,50,1,A,3,1,2,10
5/9/19,5/16/19,50,1,A,3,2,0,0
5/9/19,5/16/19,50,1,A,4,1,5,15
5/9/19,5/16/19,50,1,A,4,2,0,0
5/9/19,5/16/19,50,1,B,3,1,90,90
5/9/19,5/16/19,50,1,B,3,2,70,70
5/9/19,5/16/19,50,1,B,4,1,20,60
5/9/19,5/16/19,50,1,B,4,2,10,50
5/9/19,5/16/19,50,1,D,3,1,30,90
5/9/19,5/16/19,50,1,D,3,2,20,70
5/9/19,5/16/19,50,1,D,4,1,5,90
5/9/19,5/16/19,50,1,D,4,2,10,80
5/9/19,5/16/19,50,1,G,3,1,30,30
5/9/19,5/16/19,50,1,G,3,2,40,60
5/9/19,5/16/19,50,1,G,4,1,40,50
5/9/19,5/16/19,50,1,G,4,2,60,70
5/9/19,5/16/19,49,1,A,3,1,0,0
5/9/19,5/16/19,49,1,A,3,2,0,0
5/9/19,5/16/19,49,1,A,4,1,2,5
5/9/19,5/16/19,49,1,A,4,2,0,0
5/9/19,5/16/19,49,1,B,3,1,0,0
5/9/19,5/16/19,49,1,B,3,2,0,0
5/9/19,5/16/19,49,1,B,4,1,5,20
5/9/19,5/16/19,49,1,B,4,2,15,30
5/9/19,5/16/19,49,1,D,3,1,60,60
5/9/19,5/16/19,49,1,D,3,2,40,50
5/9/19,5/16/19,49,1,D,4,1,25,90
5/9/19,5/16/19,49,1,D,4,2,10,70
5/9/19,5/16/19,49,1,G,3,1,0,0
5/9/19,5/16/19,49,1,G,3,2,0,0
5/9/19,5/16/19,49,1,G,4,1,15,20
5/9/19,5/16/19,49,1,G,4,2,15,20
5/9/19,5/16/19,47,1,A,3,1,0,5
5/9/19,5/16/19,47,1,A,3,2,2,10
5/9/19,5/16/19,47,1,A,4,1,0,8
5/9/19,5/16/19,47,1,A,4,2,0,8
5/9/19,5/16/19,47,1,B,3,1,0,0
5/9/19,5/16/19,47,1,B,3,2,0,0
5/9/19,5/16/19,47,1,B,4,1,20,70
5/9/19,5/16/19,47,1,B,4,2,20,60
5/9/19,5/16/19,47,1,D,3,1,80,90
5/9/19,5/16/19,47,1,D,3,2,50,60
5/9/19,5/16/19,47,1,D,4,1,15,70
5/9/19,5/16/19,47,1,D,4,2,30,70
5/9/19,5/16/19,47,1,G,3,1,40,70
5/9/19,5/16/19,47,1,G,3,2,40,50
5/9/19,5/16/19,47,1,G,4,1,30,70
5/9/19,5/16/19,47,1,G,4,2,30,80
5/9/19,5/16/19,46,2,A,3,1,5,5
5/9/19,5/16/19,46,2,A,3,2,0,0
5/9/19,5/16/19,46,2,A,4,1,2,5
5/9/19,5/16/19,46,2,A,4,2,0,5
5/9/19,5/16/19,46,2,B,3,1,10,10
5/9/19,5/16/19,46,2,B,3,2,10,10
5/9/19,5/16/19,46,2,B,4,1,40,50
5/9/19,5/16/19,46,2,B,4,2,30,50
5/9/19,5/16/19,46,2,D,3,1,25,60
5/9/19,5/16/19,46,2,D,3,2,20,90
5/9/19,5/16/19,46,2,D,4,1,0,70
5/9/19,5/16/19,46,2,D,4,2,15,90
5/9/19,5/16/19,46,2,G,3,1,20,40
5/9/19,5/16/19,46,2,G,3,2,20,30
5/9/19,5/16/19,46,2,G,4,1,0,50
5/9/19,5/16/19,46,2,G,4,2,0,40
5/9/19,5/16/19,45,1,A,3,1,0,0
5/9/19,5/16/19,45,1,A,3,2,0,0
5/9/19,5/16/19,45,1,A,4,1,5,20
5/9/19,5/16/19,45,1,A,4,2,0,0
5/9/19,5/16/19,45,1,B,3,1,5,5
5/9/19,5/16/19,45,1,B,3,2,5,5
5/9/19,5/16/19,45,1,B,4,1,30,60
5/9/19,5/16/19,45,1,B,4,2,30,50
5/9/19,5/16/19,45,1,D,3,1,70,70
5/9/19,5/16/19,45,1,D,3,2,80,80
5/9/19,5/16/19,45,1,D,4,1,50,80
5/9/19,5/16/19,45,1,D,4,2,30,90
5/9/19,5/16/19,45,1,G,3,1,0,0
5/9/19,5/16/19,45,1,G,3,2,0,0
5/9/19,5/16/19,45,1,G,4,1,30,60
5/9/19,5/16/19,45,1,G,4,2,30,70
5/9/19,5/16/19,44,1,A,3,1,0,0
5/9/19,5/16/19,44,1,A,3,2,0,0
5/9/19,5/16/19,44,1,A,4,1,0,5
5/9/19,5/16/19,44,1,A,4,2,0,0
5/9/19,5/16/19,44,1,B,3,1,0,0
5/9/19,5/16/19,44,1,B,3,2,0,0
5/9/19,5/16/19,44,1,B,4,1,0,0
5/9/19,5/16/19,44,1,B,4,2,0,0
5/9/19,5/16/19,44,1,D,3,1,10,50
5/9/19,5/16/19,44,1,D,3,2,15,60
5/9/19,5/16/19,44,1,D,4,1,10,85
5/9/19,5/16/19,44,1,D,4,2,5,90
5/9/19,5/16/19,44,1,G,3,1,30,40
5/9/19,5/16/19,44,1,G,3,2,20,50
5/9/19,5/16/19,44,1,G,4,1,15,50
5/9/19,5/16/19,44,1,G,4,2,10,50
5/9/19,5/16/19,43,1,A,3,1,2,5
5/9/19,5/16/19,43,1,A,3,2,0,0
5/9/19,5/16/19,43,1,A,4,1,5,10
5/9/19,5/16/19,43,1,A,4,2,2,10
5/9/19,5/16/19,43,1,B,3,1,0,0
5/9/19,5/16/19,43,1,B,3,2,5,5
5/9/19,5/16/19,43,1,B,4,1,30,50
5/9/19,5/16/19,43,1,B,4,2,20,0
5/9/19,5/16/19,43,1,D,3,1,60,60
5/9/19,5/16/19,43,1,D,3,2,60,60
5/9/19,5/16/19,43,1,D,4,1,60,70
5/9/19,5/16/19,43,1,D,4,2,70,80
5/9/19,5/16/19,43,1,G,3,1,40,50
5/9/19,5/16/19,43,1,G,3,2,80,80
5/9/19,5/16/19,43,1,G,4,1,40,40
5/9/19,5/16/19,43,1,G,4,2,70,70
5/9/19,5/16/19,42,1,A,3,1,0,0
5/9/19,5/16/19,42,1,A,3,2,0,0
5/9/19,5/16/19,42,1,A,4,1,0,5
5/9/19,5/16/19,42,1,A,4,2,5,10
5/9/19,5/16/19,42,1,B,3,1,70,70
5/9/19,5/16/19,42,1,B,3,2,60,60
5/9/19,5/16/19,42,1,B,4,1,50,60
5/9/19,5/16/19,42,1,B,4,2,40,70
5/9/19,5/16/19,42,1,D,3,1,70,70
5/9/19,5/16/19,42,1,D,3,2,40,40
5/9/19,5/16/19,42,1,D,4,1,80,90
5/9/19,5/16/19,42,1,D,4,2,60,80
5/9/19,5/16/19,42,1,G,3,1,10,10
5/9/19,5/16/19,42,1,G,3,2,5,5
5/9/19,5/16/19,42,1,G,4,1,40,40
5/9/19,5/16/19,42,1,G,4,2,30,30
5/9/19,5/16/19,41,1,A,3,1,30,30
5/9/19,5/16/19,41,1,A,3,2,5,10
5/9/19,5/16/19,41,1,A,4,1,30,30
5/9/19,5/16/19,41,1,A,4,2,30,30
5/9/19,5/16/19,41,1,B,3,1,10,10
5/9/19,5/16/19,41,1,B,3,2,0,0
5/9/19,5/16/19,41,1,B,4,1,30,30
5/9/19,5/16/19,41,1,B,4,2,50,50
5/9/19,5/16/19,41,1,D,3,1,70,70
5/9/19,5/16/19,41,1,D,3,2,60,60
5/9/19,5/16/19,41,1,D,4,1,80,80
5/9/19,5/16/19,41,1,D,4,2,80,80
5/9/19,5/16/19,41,1,G,3,1,0,0
5/9/19,5/16/19,41,1,G,3,2,20,20
5/9/19,5/16/19,41,1,G,4,1,50,50
5/9/19,5/16/19,41,1,G,4,2,50,50
5/9/19,5/16/19,40,1,A,3,1,5,10
5/9/19,5/16/19,40,1,A,3,2,1,5
5/9/19,5/16/19,40,1,A,4,1,20,40
5/9/19,5/16/19,40,1,A,4,2,20,50
5/9/19,5/16/19,40,1,B,3,1,10,10
5/9/19,5/16/19,40,1,B,3,2,20,20
5/9/19,5/16/19,40,1,B,4,1,60,60
5/9/19,5/16/19,40,1,B,4,2,60,60
5/9/19,5/16/19,40,1,D,3,1,60,60
5/9/19,5/16/19,40,1,D,3,2,30,30
5/9/19,5/16/19,40,1,D,4,1,70,70
5/9/19,5/16/19,40,1,D,4,2,80,80
5/9/19,5/16/19,40,1,G,3,1,60,70
5/9/19,5/16/19,40,1,G,3,2,30,50
5/9/19,5/16/19,40,1,G,4,1,30,40
5/9/19,5/16/19,40,1,G,4,2,40,50
5/9/19,5/16/19,38,2,A,3,1,0,0
5/9/19,5/16/19,38,2,A,3,2,0,0
5/9/19,5/16/19,38,2,A,4,1,0,5
5/9/19,5/16/19,38,2,A,4,2,0,5
5/9/19,5/16/19,38,2,B,3,1,10,10
5/9/19,5/16/19,38,2,B,3,2,10,20
5/9/19,5/16/19,38,2,B,4,1,20,60
5/9/19,5/16/19,38,2,B,4,2,10,40
5/9/19,5/16/19,38,2,D,3,1,5,70
5/9/19,5/16/19,38,2,D,3,2,20,50
5/9/19,5/16/19,38,2,D,4,1,5,80
5/9/19,5/16/19,38,2,D,4,2,5,70
5/9/19,5/16/19,38,2,G,3,1,20,60
5/9/19,5/16/19,38,2,G,3,2,20,80
5/9/19,5/16/19,38,2,G,4,1,0,40
5/9/19,5/16/19,38,2,G,4,2,5,40
5/9/19,5/16/19,36,1,A,3,1,5,10
5/9/19,5/16/19,36,1,A,3,2,0,0
5/9/19,5/16/19,36,1,A,4,1,20,30
5/9/19,5/16/19,36,1,A,4,2,20,50
5/9/19,5/16/19,36,1,B,3,1,50,50
5/9/19,5/16/19,36,1,B,3,2,50,50
5/9/19,5/16/19,36,1,B,4,1,70,70
5/9/19,5/16/19,36,1,B,4,2,70,70
5/9/19,5/16/19,36,1,D,3,1,80,80
5/9/19,5/16/19,36,1,D,3,2,90,90
5/9/19,5/16/19,36,1,D,4,1,90,90
5/9/19,5/16/19,36,1,D,4,2,70,70
5/9/19,5/16/19,36,1,G,3,1,60,60
5/9/19,5/16/19,36,1,G,3,2,40,60
5/9/19,5/16/19,36,1,G,4,1,20,30
5/9/19,5/16/19,36,1,G,4,2,5,50
5/9/19,5/16/19,35,1,A,3,1,1,5
5/9/19,5/16/19,35,1,A,3,2,0,5
5/9/19,5/16/19,35,1,A,4,1,1,5
5/9/19,5/16/19,35,1,A,4,2,0,0
5/9/19,5/16/19,35,1,B,3,1,5,5
5/9/19,5/16/19,35,1,B,3,2,5,5
5/9/19,5/16/19,35,1,B,4,1,90,90
5/9/19,5/16/19,35,1,B,4,2,70,80
5/9/19,5/16/19,35,1,D,3,1,70,70
5/9/19,5/16/19,35,1,D,3,2,80,90
5/9/19,5/16/19,35,1,D,4,1,50,60
5/9/19,5/16/19,35,1,D,4,2,70,70
5/9/19,5/16/19,35,1,G,3,1,60,60
5/9/19,5/16/19,35,1,G,3,2,70,70
5/9/19,5/16/19,35,1,G,4,1,50,70
5/9/19,5/16/19,35,1,G,4,2,50,80
5/9/19,5/16/19,34,1,A,3,1,0,0
5/9/19,5/16/19,34,1,A,3,2,0,0
5/9/19,5/16/19,34,1,A,4,1,2,20
5/9/19,5/16/19,34,1,A,4,2,0,0
5/9/19,5/16/19,34,1,B,3,1,10,20
5/9/19,5/16/19,34,1,B,3,2,15,20
5/9/19,5/16/19,34,1,B,4,1,15,50
5/9/19,5/16/19,34,1,B,4,2,15,40
5/9/19,5/16/19,34,1,D,3,1,50,50
5/9/19,5/16/19,34,1,D,3,2,60,60
5/9/19,5/16/19,34,1,D,4,1,10,70
5/9/19,5/16/19,34,1,D,4,2,20,70
5/9/19,5/16/19,34,1,G,3,1,10,40
5/9/19,5/16/19,34,1,G,3,2,10,70
5/9/19,5/16/19,34,1,G,4,1,10,50
5/9/19,5/16/19,34,1,G,4,2,20,50
5/9/19,5/16/19,33,1,A,3,1,0,5
5/9/19,5/16/19,33,1,A,3,2,0,0
5/9/19,5/16/19,33,1,A,4,1,5,20
5/9/19,5/16/19,33,1,A,4,2,2,15
5/9/19,5/16/19,33,1,B,3,1,70,90
5/9/19,5/16/19,33,1,B,3,2,40,50
5/9/19,5/16/19,33,1,B,4,1,50,90
5/9/19,5/16/19,33,1,B,4,2,30,80
5/9/19,5/16/19,33,1,D,3,1,10,60
5/9/19,5/16/19,33,1,D,3,2,20,80
5/9/19,5/16/19,33,1,D,4,1,0,80
5/9/19,5/16/19,33,1,D,4,2,5,90
5/9/19,5/16/19,33,1,G,3,1,20,40
5/9/19,5/16/19,33,1,G,3,2,0,5
5/9/19,5/16/19,33,1,G,4,1,10,60
5/9/19,5/16/19,33,1,G,4,2,10,60
5/9/19,5/16/19,28,1,A,3,1,0,5
5/9/19,5/16/19,28,1,A,3,2,0,10
5/9/19,5/16/19,28,1,A,4,1,10,60
5/9/19,5/16/19,28,1,A,4,2,0,50
5/9/19,5/16/19,28,1,B,3,1,0,10
5/9/19,5/16/19,28,1,B,3,2,0,0
5/9/19,5/16/19,28,1,B,4,1,40,40
5/9/19,5/16/19,28,1,B,4,2,40,50
5/9/19,5/16/19,28,1,D,3,1,30,80
5/9/19,5/16/19,28,1,D,3,2,40,90
5/9/19,5/16/19,28,1,D,4,1,10,90
5/9/19,5/16/19,28,1,D,4,2,5,90
5/9/19,5/16/19,28,1,G,3,1,70,90
5/9/19,5/16/19,28,1,G,3,2,50,70
5/9/19,5/16/19,28,1,G,4,1,40,70
5/9/19,5/16/19,28,1,G,4,2,20,60
5/9/19,5/16/19,27,1,A,3,1,20,20
5/9/19,5/16/19,27,1,A,3,2,5,10
5/9/19,5/16/19,27,1,A,4,1,30,30
5/9/19,5/16/19,27,1,A,4,2,40,40
5/9/19,5/16/19,27,1,B,3,1,0,0
5/9/19,5/16/19,27,1,B,3,2,5,5
5/9/19,5/16/19,27,1,B,4,1,10,10
5/9/19,5/16/19,27,1,B,4,2,20,20
5/9/19,5/16/19,27,1,D,3,1,30,40
5/9/19,5/16/19,27,1,D,3,2,10,30
5/9/19,5/16/19,27,1,D,4,1,20,60
5/9/19,5/16/19,27,1,D,4,2,50,80
5/9/19,5/16/19,27,1,G,3,1,40,40
5/9/19,5/16/19,27,1,G,3,2,15,20
5/9/19,5/16/19,27,1,G,4,1,15,50
5/9/19,5/16/19,27,1,G,4,2,15,60
5/9/19,5/16/19,26,2,A,3,1,0,0
5/9/19,5/16/19,26,2,A,3,2,0,0
5/9/19,5/16/19,26,2,A,4,1,1,2
5/9/19,5/16/19,26,2,A,4,2,1,5
5/9/19,5/16/19,26,2,B,3,1,60,70
5/9/19,5/16/19,26,2,B,3,2,60,60
5/9/19,5/16/19,26,2,B,4,1,90,90
5/9/19,5/16/19,26,2,B,4,2,80,80
5/9/19,5/16/19,26,2,D,3,1,0,0
5/9/19,5/16/19,26,2,D,3,2,0,0
5/9/19,5/16/19,26,2,D,4,1,40,90
5/9/19,5/16/19,26,2,D,4,2,40,90
5/9/19,5/16/19,26,2,G,3,1,10,10
5/9/19,5/16/19,26,2,G,3,2,30,40
5/9/19,5/16/19,26,2,G,4,1,70,80
5/9/19,5/16/19,26,2,G,4,2,75,80
5/9/19,5/16/19,25,1,A,3,1,0,0
5/9/19,5/16/19,25,1,A,3,2,0,0
5/9/19,5/16/19,25,1,A,4,1,0,0
5/9/19,5/16/19,25,1,A,4,2,0,5
5/9/19,5/16/19,25,1,B,3,1,50,50
5/9/19,5/16/19,25,1,B,3,2,10,20
5/9/19,5/16/19,25,1,B,4,1,10,10
5/9/19,5/16/19,25,1,B,4,2,0,5
5/9/19,5/16/19,25,1,D,3,1,20,20
5/9/19,5/16/19,25,1,D,3,2,30,40
5/9/19,5/16/19,25,1,D,4,1,60,60
5/9/19,5/16/19,25,1,D,4,2,60,70
5/9/19,5/16/19,25,1,G,3,1,50,50
5/9/19,5/16/19,25,1,G,3,2,50,50
5/9/19,5/16/19,25,1,G,4,1,30,30
5/9/19,5/16/19,25,1,G,4,2,60,60
5/9/19,5/16/19,24,1,A,3,1,0,0
5/9/19,5/16/19,24,1,A,3,2,0,0
5/9/19,5/16/19,24,1,A,4,1,8,10
5/9/19,5/16/19,24,1,A,4,2,20,30
5/9/19,5/16/19,24,1,B,3,1,60,60
5/9/19,5/16/19,24,1,B,3,2,60,60
5/9/19,5/16/19,24,1,B,4,1,70,70
5/9/19,5/16/19,24,1,B,4,2,80,80
5/9/19,5/16/19,24,1,D,3,1,90,90
5/9/19,5/16/19,24,1,D,3,2,80,80
5/9/19,5/16/19,24,1,D,4,1,95,95
5/9/19,5/16/19,24,1,D,4,2,90,100
5/9/19,5/16/19,24,1,G,3,1,95,95
5/9/19,5/16/19,24,1,G,3,2,85,90
5/9/19,5/16/19,24,1,G,4,1,90,90
5/9/19,5/16/19,24,1,G,4,2,95,95
5/9/19,5/16/19,23,2,A,3,1,0,0
5/9/19,5/16/19,23,2,A,3,2,0,0
5/9/19,5/16/19,23,2,A,4,1,0,0
5/9/19,5/16/19,23,2,A,4,2,2,5
5/9/19,5/16/19,23,2,B,3,1,0,0
5/9/19,5/16/19,23,2,B,3,2,2,5
5/9/19,5/16/19,23,2,B,4,1,40,50
5/9/19,5/16/19,23,2,B,4,2,30,40
5/9/19,5/16/19,23,2,D,3,1,30,60
5/9/19,5/16/19,23,2,D,3,2,20,60
5/9/19,5/16/19,23,2,D,4,1,10,60
5/9/19,5/16/19,23,2,D,4,2,20,80
5/9/19,5/16/19,23,2,G,3,1,20,70
5/9/19,5/16/19,23,2,G,3,2,30,60
5/9/19,5/16/19,23,2,G,4,1,15,90
5/9/19,5/16/19,23,2,G,4,2,40,90
5/9/19,5/16/19,22,1,A,3,1,0,5
5/9/19,5/16/19,22,1,A,3,2,0,5
5/9/19,5/16/19,22,1,A,4,1,10,20
5/9/19,5/16/19,22,1,A,4,2,2,5
5/9/19,5/16/19,22,1,B,3,1,60,70
5/9/19,5/16/19,22,1,B,3,2,60,70
5/9/19,5/16/19,22,1,B,4,1,60,70
5/9/19,5/16/19,22,1,B,4,2,30,50
5/9/19,5/16/19,22,1,D,3,1,80,80
5/9/19,5/16/19,22,1,D,3,2,70,80
5/9/19,5/16/19,22,1,D,4,1,80,90
5/9/19,5/16/19,22,1,D,4,2,70,90
5/9/19,5/16/19,22,1,G,3,1,0,5
5/9/19,5/16/19,22,1,G,3,2,0,2
5/9/19,5/16/19,22,1,G,4,1,10,20
5/9/19,5/16/19,22,1,G,4,2,0,5
5/9/19,5/16/19,21,1,A,3,1,1,5
5/9/19,5/16/19,21,1,A,3,2,0,2
5/9/19,5/16/19,21,1,A,4,1,0,10
5/9/19,5/16/19,21,1,A,4,2,0,10
5/9/19,5/16/19,21,1,B,3,1,10,10
5/9/19,5/16/19,21,1,B,3,2,2,2
5/9/19,5/16/19,21,1,B,4,1,20,30
5/9/19,5/16/19,21,1,B,4,2,40,40
5/9/19,5/16/19,21,1,D,3,1,70,70
5/9/19,5/16/19,21,1,D,3,2,60,60
5/9/19,5/16/19,21,1,D,4,1,70,70
5/9/19,5/16/19,21,1,D,4,2,40,60
5/9/19,5/16/19,21,1,G,3,1,40,40
5/9/19,5/16/19,21,1,G,3,2,70,70
5/9/19,5/16/19,21,1,G,4,1,70,70
5/9/19,5/16/19,21,1,G,4,2,60,60
5/9/19,5/16/19,20,2,A,3,1,5,10
5/9/19,5/16/19,20,2,A,3,2,0,0
5/9/19,5/16/19,20,2,A,4,1,5,10
5/9/19,5/16/19,20,2,A,4,2,2,5
